step,sat_id,class,x_m,y_m,r_km
2718,1398,1,-5634986.988,3600714.529,6687.169
2719,1398,1,-5638955.821,3593662.818,6686.721
2720,1398,1,-5642917.137,3586606.317,6686.274
2721,1398,1,-5646870.928,3579545.032,6685.828
2722,1398,1,-5650817.187,3572478.973,6685.383
2723,1398,1,-5654755.909,3565408.149,6684.938
2724,1398,1,-5658687.085,3558332.567,6684.495
2725,1398,1,-5662610.709,3551252.237,6684.052
2726,1398,1,-5666526.775,3544167.166,6683.610
2727,1398,1,-5670435.276,3537077.364,6683.169
2728,1398,1,-5674336.205,3529982.838,6682.729
2729,1398,1,-5678229.555,3522883.598,6682.290
2730,1398,1,-5682115.320,3515779.652,6681.852
2731,1398,1,-5685993.493,3508671.008,6681.414
2732,1398,1,-5689864.067,3501557.676,6680.977
2733,1398,1,-5693727.036,3494439.662,6680.542
2734,1398,1,-5697582.393,3487316.978,6680.107
2735,1398,1,-5701430.131,3480189.630,6679.673
2736,1398,1,-5705270.244,3473057.627,6679.239
2737,1398,1,-5709102.724,3465920.979,6678.807
2738,1398,1,-5712927.567,3458779.693,6678.375
2739,1398,1,-5716744.764,3451633.779,6677.945
2740,1398,1,-5720554.310,3444483.245,6677.515
2741,1398,1,-5724356.197,3437328.099,6677.086
2742,1398,1,-5728150.420,3430168.352,6676.658
2743,1398,1,-5731936.971,3423004.010,6676.231
2744,1398,1,-5735715.844,3415835.083,6675.804
2745,1398,1,-5739487.033,3408661.580,6675.379
2746,1398,1,-5743250.530,3401483.509,6674.954
2747,1398,1,-5747006.330,3394300.879,6674.531
2748,1398,1,-5750754.426,3387113.699,6674.108
2749,1398,1,-5754494.812,3379921.978,6673.686
2750,1398,1,-5758227.481,3372725.724,6673.265
2751,1398,1,-5761952.426,3365524.946,6672.845
2752,1398,1,-5765669.641,3358319.653,6672.425
2753,1398,1,-5769379.120,3351109.854,6672.007
2754,1398,1,-5773080.856,3343895.558,6671.589
2755,1398,1,-5776774.843,3336676.773,6671.172
2756,1398,1,-5780461.074,3329453.509,6670.756
2757,1398,1,-5784139.544,3322225.773,6670.341
2758,1398,1,-5787810.244,3314993.576,6669.927
2759,1398,1,-5791473.171,3307756.926,6669.514
2760,1398,1,-5795128.315,3300515.832,6669.102
2761,1398,1,-5798775.673,3293270.302,6668.690
2762,1398,1,-5802415.236,3286020.346,6668.280
2763,1398,1,-5806047.000,3278765.973,6667.870
2764,1398,1,-5809670.957,3271507.191,6667.461
2765,1398,1,-5813287.101,3264244.009,6667.053
2766,1398,1,-5816895.425,3256976.438,6666.646
2767,1398,1,-5820495.925,3249704.484,6666.240
2768,1398,1,-5824088.593,3242428.158,6665.834
2769,1398,1,-5827673.423,3235147.469,6665.430
2770,1398,1,-5831250.408,3227862.424,6665.026
2771,1398,1,-5834819.544,3220573.034,6664.624
2772,1398,1,-5838380.822,3213279.308,6664.222
2773,1398,1,-5841934.238,3205981.254,6663.821
2774,1398,1,-5845479.784,3198678.882,6663.421
2775,1398,1,-5849017.456,3191372.200,6663.022
2776,1398,1,-5852547.246,3184061.218,6662.624
2777,1398,1,-5856069.148,3176745.945,6662.226
2778,1398,1,-5859583.156,3169426.390,6661.830
2779,1398,1,-5863089.265,3162102.561,6661.434
2780,1398,1,-5866587.467,3154774.469,6661.040
2781,1398,1,-5870077.757,3147442.121,6660.646
2782,1398,1,-5873560.129,3140105.529,6660.253
2783,1398,1,-5877034.577,3132764.699,6659.861
2784,1398,1,-5880501.094,3125419.642,6659.470
2785,1398,1,-5883959.674,3118070.367,6659.080
2786,1398,1,-5887410.312,3110716.883,6658.691
2787,1398,1,-5890853.001,3103359.200,6658.302
2788,1398,1,-5894287.735,3095997.325,6657.915
2789,1398,1,-5897714.509,3088631.269,6657.528
2790,1398,1,-5901133.316,3081261.041,6657.142
2791,1398,1,-5904544.150,3073886.650,6656.758
2792,1398,1,-5907947.005,3066508.105,6656.374
2793,1398,1,-5911341.876,3059125.416,6655.991
2794,1398,1,-5914728.756,3051738.592,6655.609
2795,1398,1,-5918107.639,3044347.641,6655.227
2796,1398,1,-5921478.519,3036952.574,6654.847
2797,1398,1,-5924841.391,3029553.400,6654.468
2798,1398,1,-5928196.249,3022150.128,6654.089
2799,1398,1,-5931543.086,3014742.767,6653.712
2800,1398,1,-5934881.897,3007331.326,6653.335
2801,1398,1,-5938212.676,2999915.816,6652.959
2802,1398,1,-5941535.416,2992496.244,6652.584
2803,1398,1,-5944850.113,2985072.622,6652.210
2804,1398,1,-5948156.760,2977644.957,6651.837
2805,1398,1,-5951455.352,2970213.260,6651.465
2806,1398,1,-5954745.882,2962777.539,6651.094
2807,1398,1,-5958028.345,2955337.805,6650.724
2808,1398,1,-5961302.735,2947894.066,6650.354
2809,1398,1,-5964569.047,2940446.333,6649.986
2810,1398,1,-5967827.273,2932994.614,6649.618
2811,1398,1,-5971077.410,2925538.918,6649.251
2812,1398,1,-5974319.450,2918079.256,6648.886
2813,1398,1,-5977553.389,2910615.637,6648.521
2814,1398,1,-5980779.220,2903148.070,6648.157
2815,1398,1,-5983996.938,2895676.565,6647.794
2816,1398,1,-5987206.537,2888201.131,6647.432
2817,1398,1,-5990408.012,2880721.778,6647.070
2818,1398,1,-5993601.356,2873238.515,6646.710
2819,1398,1,-5996786.565,2865751.352,6646.351
2820,1398,1,-5999963.632,2858260.298,6645.992
2821,1398,1,-6003132.551,2850765.363,6645.635
2822,1398,1,-6006293.318,2843266.557,6645.278
2823,1398,1,-6009445.927,2835763.888,6644.923
2824,1398,1,-6012590.371,2828257.367,6644.568
2825,1398,1,-6015726.646,2820747.003,6644.214
2826,1398,1,-6018854.746,2813232.806,6643.861
2827,1398,1,-6021974.665,2805714.785,6643.509
2828,1398,1,-6025086.398,2798192.950,6643.158
2829,1398,1,-6028189.939,2790667.311,6642.808
2830,1398,1,-6031285.283,2783137.876,6642.459
2831,1398,1,-6034372.424,2775604.657,6642.110
2832,1398,1,-6037451.357,2768067.662,6641.763
2833,1398,1,-6040522.076,2760526.901,6641.417
2834,1398,1,-6043584.576,2752982.384,6641.071
2835,1398,1,-6046638.851,2745434.121,6640.727
2836,1398,1,-6049684.897,2737882.120,6640.383
2837,1398,1,-6052722.706,2730326.393,6640.040
2838,1398,1,-6055752.275,2722766.948,6639.698
2839,1398,1,-6058773.597,2715203.796,6639.358
2840,1398,1,-6061786.668,2707636.945,6639.018
2841,1398,1,-6064791.481,2700066.407,6638.679
2842,1398,1,-6067788.032,2692492.189,6638.341
2843,1398,1,-6070776.316,2684914.304,6638.003
2844,1398,1,-6073756.326,2677332.759,6637.667
2845,1398,1,-6076728.058,2669747.565,6637.332
2846,1398,1,-6079691.506,2662158.731,6636.998
2847,1398,1,-6082646.665,2654566.269,6636.664
2848,1398,1,-6085593.529,2646970.186,6636.332
2849,1398,1,-6088532.094,2639370.493,6636.000
2850,1398,1,-6091462.354,2631767.200,6635.670
2851,1398,1,-6094384.305,2624160.317,6635.340
2852,1398,1,-6097297.939,2616549.854,6635.011
2853,1398,1,-6100203.254,2608935.820,6634.684
2854,1398,1,-6103100.242,2601318.225,6634.357
2855,1398,1,-6105988.900,2593697.079,6634.031
2856,1398,1,-6108869.222,2586072.392,6633.706
2857,1398,1,-6111741.202,2578444.174,6633.382
2858,1398,1,-6114604.836,2570812.435,6633.059
2859,1398,1,-6117460.119,2563177.185,6632.737
2860,1398,1,-6120307.045,2555538.433,6632.415
2861,1398,1,-6123145.609,2547896.190,6632.095
2862,1398,1,-6125975.806,2540250.465,6631.776
2863,1398,1,-6128797.632,2532601.269,6631.458
2864,1398,1,-6131611.080,2524948.611,6631.140
2865,1398,1,-6134416.147,2517292.502,6630.824
2866,1398,1,-6137212.826,2509632.951,6630.508
2867,1398,1,-6140001.114,2501969.968,6630.194
2868,1398,1,-6142781.004,2494303.563,6629.880
2869,1398,1,-6145552.492,2486633.747,6629.567
2870,1398,1,-6148315.574,2478960.529,6629.256
2871,1398,1,-6151070.243,2471283.920,6628.945
2872,1398,1,-6153816.495,2463603.928,6628.635
2873,1398,1,-6156554.326,2455920.566,6628.326
2874,1398,1,-6159283.729,2448233.841,6628.018
2875,1398,1,-6162004.701,2440543.765,6627.711
2876,1398,1,-6164717.236,2432850.348,6627.405
2877,1398,1,-6167421.330,2425153.599,6627.100
2878,1398,1,-6170116.977,2417453.529,6626.796
2879,1398,1,-6172804.174,2409750.148,6626.493
2880,1398,1,-6175482.914,2402043.466,6626.191
2881,1398,1,-6178153.193,2394333.493,6625.889
2882,1398,1,-6180815.006,2386620.239,6625.589
2883,1398,1,-6183468.349,2378903.714,6625.290
2884,1398,1,-6186113.217,2371183.928,6624.991
2885,1398,1,-6188749.604,2363460.892,6624.694
2886,1398,1,-6191377.507,2355734.616,6624.397
2887,1398,1,-6193996.920,2348005.110,6624.102
2888,1398,1,-6196607.839,2340272.383,6623.807
2889,1398,1,-6199210.258,2332536.447,6623.514
2890,1398,1,-6201804.175,2324797.311,6623.221
2891,1398,1,-6204389.582,2317054.986,6622.929
2892,1398,1,-6206966.477,2309309.481,6622.639
2893,1398,1,-6209534.854,2301560.807,6622.349
2894,1398,1,-6212094.708,2293808.975,6622.060
2895,1398,1,-6214646.036,2286053.994,6621.772
2896,1398,1,-6217188.831,2278295.874,6621.485
2897,1398,1,-6219723.091,2270534.627,6621.200
2898,1398,1,-6222248.810,2262770.262,6620.915
2899,1398,1,-6224765.983,2255002.789,6620.631
2900,1398,1,-6227274.607,2247232.218,6620.348
2901,1398,1,-6229774.676,2239458.561,6620.065
2902,1398,1,-6232266.186,2231681.827,6619.784
2903,1398,1,-6234749.133,2223902.026,6619.504
2904,1398,1,-6237223.511,2216119.170,6619.225
2905,1398,1,-6239689.317,2208333.267,6618.947
2906,1398,1,-6242146.546,2200544.329,6618.670
2907,1398,1,-6244595.194,2192752.366,6618.393
2908,1398,1,-6247035.256,2184957.388,6618.118
2909,1398,1,-6249466.727,2177159.405,6617.844
2910,1398,1,-6251889.604,2169358.428,6617.571
2911,1398,1,-6254303.881,2161554.467,6617.298
2912,1398,1,-6256709.556,2153747.533,6617.027
2913,1398,1,-6259106.622,2145937.636,6616.756
2914,1398,1,-6261495.076,2138124.786,6616.487
2915,1398,1,-6263874.914,2130308.994,6616.218
2916,1398,1,-6266246.130,2122490.269,6615.951
2917,1398,1,-6268608.722,2114668.624,6615.684
2918,1398,1,-6270962.684,2106844.067,6615.419
2919,1398,1,-6273308.012,2099016.609,6615.154
2920,1398,1,-6275644.702,2091186.262,6614.891
2921,1398,1,-6277972.750,2083353.034,6614.628
2922,1398,1,-6280292.151,2075516.937,6614.366
2923,1398,1,-6282602.902,2067677.982,6614.105
2924,1398,1,-6284904.998,2059836.178,6613.846
2925,1398,1,-6287198.435,2051991.535,6613.587
2926,1398,1,-6289483.208,2044144.066,6613.329
2927,1398,1,-6291759.314,2036293.779,6613.072
2928,1398,1,-6294026.748,2028440.686,6612.817
2929,1398,1,-6296285.507,2020584.797,6612.562
2930,1398,1,-6298535.585,2012726.122,6612.308
2931,1398,1,-6300776.980,2004864.672,6612.055
2932,1398,1,-6303009.686,1997000.458,6611.803
2933,1398,1,-6305233.701,1989133.490,6611.552
2934,1398,1,-6307449.019,1981263.778,6611.302
2935,1398,1,-6309655.637,1973391.334,6611.053
2936,1398,1,-6311853.551,1965516.167,6610.805
2937,1398,1,-6314042.757,1957638.289,6610.558
2938,1398,1,-6316223.250,1949757.709,6610.312
2939,1398,1,-6318395.027,1941874.438,6610.067
2940,1398,1,-6320558.084,1933988.488,6609.823
2941,1398,1,-6322712.417,1926099.868,6609.580
2942,1398,1,-6324858.021,1918208.590,6609.338
2943,1398,1,-6326994.894,1910314.663,6609.097
2944,1398,1,-6329123.031,1902418.098,6608.857
2945,1398,1,-6331242.427,1894518.907,6608.618
2946,1398,1,-6333353.081,1886617.099,6608.380
2947,1398,1,-6335454.986,1878712.685,6608.143
2948,1398,1,-6337548.140,1870805.676,6607.907
2949,1398,1,-6339632.540,1862896.082,6607.671
2950,1398,1,-6341708.179,1854983.915,6607.437
2951,1398,1,-6343775.057,1847069.185,6607.204
2952,1398,1,-6345833.167,1839151.902,6606.972
2953,1398,1,-6347882.507,1831232.077,6606.741
2954,1398,1,-6349923.073,1823309.721,6606.511
2955,1398,1,-6351954.861,1815384.845,6606.281
2956,1398,1,-6353977.868,1807457.459,6606.053
2957,1398,1,-6355992.089,1799527.573,6605.826
2958,1398,1,-6357997.521,1791595.200,6605.600
2959,1398,1,-6359994.161,1783660.348,6605.374
2960,1398,1,-6361982.004,1775723.030,6605.150
2961,1398,1,-6363961.047,1767783.256,6604.927
2962,1398,1,-6365931.286,1759841.036,6604.705
2963,1398,1,-6367892.719,1751896.381,6604.483
2964,1398,1,-6369845.340,1743949.303,6604.263
2965,1398,1,-6371789.147,1735999.811,6604.044
2966,1398,1,-6373724.136,1728047.917,6603.825
2967,1398,1,-6375650.304,1720093.631,6603.608
2968,1398,1,-6377567.646,1712136.964,6603.392
2969,1398,1,-6379476.160,1704177.927,6603.176
2970,1398,1,-6381375.842,1696216.530,6602.962
2971,1398,1,-6383266.688,1688252.785,6602.749
2972,1398,1,-6385148.695,1680286.703,6602.536
2973,1398,1,-6387021.860,1672318.293,6602.325
2974,1398,1,-6388886.178,1664347.567,6602.115
2975,1398,1,-6390741.648,1656374.536,6601.905
2976,1398,1,-6392588.264,1648399.210,6601.697
2977,1398,1,-6394426.024,1640421.601,6601.490
2978,1398,1,-6396254.925,1632441.719,6601.283
2979,1398,1,-6398074.962,1624459.574,6601.078
2980,1398,1,-6399886.134,1616475.179,6600.874
2981,1398,1,-6401688.436,1608488.543,6600.670
2982,1398,1,-6403481.864,1600499.678,6600.468
2983,1398,1,-6405266.417,1592508.595,6600.267
2984,1398,1,-6407042.090,1584515.304,6600.066
2985,1398,1,-6408808.880,1576519.816,6599.867
2986,1398,1,-6410566.784,1568522.142,6599.669
2987,1398,1,-6412315.799,1560522.293,6599.471
2988,1398,1,-6414055.921,1552520.280,6599.275
2989,1398,1,-6415787.148,1544516.113,6599.080
2990,1398,1,-6417509.475,1536509.805,6598.886
2991,1398,1,-6419222.901,1528501.365,6598.692
2992,1398,1,-6420927.421,1520490.804,6598.500
2993,1398,1,-6422623.033,1512478.135,6598.309
2994,1398,1,-6424309.733,1504463.366,6598.118
2995,1398,1,-6425987.519,1496446.510,6597.929
2996,1398,1,-6427656.387,1488427.577,6597.741
2997,1398,1,-6429316.334,1480406.578,6597.553
2998,1398,1,-6430967.357,1472383.525,6597.367
2999,1398,1,-6432609.454,1464358.427,6597.182
3000,1398,1,-6434242.620,1456331.297,6596.998
3001,1398,1,-6435866.854,1448302.145,6596.814
3002,1398,1,-6437482.151,1440270.982,6596.632
3003,1398,1,-6439088.509,1432237.819,6596.451
3004,1398,1,-6440685.926,1424202.668,6596.271
3005,1398,1,-6442274.398,1416165.538,6596.092
3006,1398,1,-6443853.921,1408126.441,6595.913
3007,1398,1,-6445424.495,1400085.388,6595.736
3008,1398,1,-6446986.114,1392042.391,6595.560
3009,1398,1,-6448538.777,1383997.459,6595.385
3010,1398,1,-6450082.481,1375950.605,6595.211
3011,1398,1,-6451617.222,1367901.839,6595.038
3012,1398,1,-6453142.998,1359851.171,6594.865
3013,1398,1,-6454659.806,1351798.615,6594.694
3014,1398,1,-6456167.644,1343744.179,6594.524
3015,1398,1,-6457666.508,1335687.876,6594.355
3016,1398,1,-6459156.396,1327629.716,6594.187
3017,1398,1,-6460637.305,1319569.710,6594.020
3018,1398,1,-6462109.232,1311507.870,6593.854
3019,1398,1,-6463572.174,1303444.207,6593.689
3020,1398,1,-6465026.129,1295378.731,6593.525
3021,1398,1,-6466471.095,1287311.454,6593.362
3022,1398,1,-6467907.068,1279242.387,6593.200
3023,1398,1,-6469334.045,1271171.541,6593.039
3024,1398,1,-6470752.025,1263098.926,6592.879
3025,1398,1,-6472161.004,1255024.555,6592.720
3026,1398,1,-6473560.980,1246948.438,6592.562
3027,1398,1,-6474951.950,1238870.586,6592.405
3028,1398,1,-6476333.912,1230791.011,6592.249
3029,1398,1,-6477706.864,1222709.723,6592.094
3030,1398,1,-6479070.801,1214626.734,6591.940
3031,1398,1,-6480425.723,1206542.054,6591.787
3032,1398,1,-6481771.627,1198455.696,6591.636
3033,1398,1,-6483108.509,1190367.670,6591.485
3034,1398,1,-6484436.368,1182277.986,6591.335
3035,1398,1,-6485755.201,1174186.658,6591.186
3036,1398,1,-6487065.006,1166093.694,6591.038
3037,1398,1,-6488365.780,1157999.108,6590.892
3038,1398,1,-6489657.521,1149902.909,6590.746
3039,1398,1,-6490940.226,1141805.109,6590.601
3040,1398,1,-6492213.894,1133705.719,6590.457
3041,1398,1,-6493478.521,1125604.751,6590.315
3042,1398,1,-6494734.105,1117502.215,6590.173
3043,1398,1,-6495980.644,1109398.123,6590.033
3044,1398,1,-6497218.136,1101292.485,6589.893
3045,1398,1,-6498446.579,1093185.314,6589.754
3046,1398,1,-6499665.969,1085076.620,6589.617
3047,1398,1,-6500876.306,1076966.415,6589.480
3048,1398,1,-6502077.586,1068854.709,6589.345
3049,1398,1,-6503269.807,1060741.514,6589.210
3050,1398,1,-6504452.967,1052626.841,6589.077
3051,1398,1,-6505627.065,1044510.702,6588.944
3052,1398,1,-6506792.097,1036393.107,6588.813
3053,1398,1,-6507948.062,1028274.067,6588.682
3054,1398,1,-6509094.957,1020153.595,6588.553
3055,1398,1,-6510232.780,1012031.701,6588.425
3056,1398,1,-6511361.530,1003908.396,6588.297
3057,1398,1,-6512481.204,995783.693,6588.171
3058,1398,1,-6513591.800,987657.601,6588.046
3059,1398,1,-6514693.315,979530.132,6587.921
3060,1398,1,-6515785.749,971401.298,6587.798
3061,1398,1,-6516869.099,963271.109,6587.676
3062,1398,1,-6517943.362,955139.577,6587.555
3063,1398,1,-6519008.537,947006.714,6587.435
3064,1398,1,-6520064.622,938872.530,6587.315
3065,1398,1,-6521111.615,930737.037,6587.197
3066,1398,1,-6522149.514,922600.245,6587.080
3067,1398,1,-6523178.317,914462.168,6586.964
3068,1398,1,-6524198.022,906322.814,6586.849
3069,1398,1,-6525208.627,898182.197,6586.735
3070,1398,1,-6526210.131,890040.327,6586.622
3071,1398,1,-6527202.531,881897.215,6586.510
3072,1398,1,-6528185.825,873752.873,6586.399
3073,1398,1,-6529160.013,865607.312,6586.289
3074,1398,1,-6530125.091,857460.544,6586.180
3075,1398,1,-6531081.059,849312.579,6586.073
3076,1398,1,-6532027.914,841163.429,6585.966
3077,1398,1,-6532965.654,833013.105,6585.860
3078,1398,1,-6533894.278,824861.619,6585.755
3079,1398,1,-6534813.785,816708.982,6585.651
3080,1398,1,-6535724.172,808555.205,6585.549
3081,1398,1,-6536625.438,800400.300,6585.447
3082,1398,1,-6537517.580,792244.278,6585.346
3083,1398,1,-6538400.598,784087.150,6585.247
3084,1398,1,-6539274.490,775928.927,6585.148
3085,1398,1,-6540139.254,767769.622,6585.051
3086,1398,1,-6540994.889,759609.244,6584.954
3087,1398,1,-6541841.392,751447.807,6584.859
3088,1398,1,-6542678.762,743285.320,6584.764
3089,1398,1,-6543506.999,735121.795,6584.671
3090,1398,1,-6544326.099,726957.244,6584.578
3091,1398,1,-6545136.063,718791.679,6584.487
3092,1398,1,-6545936.887,710625.109,6584.397
3093,1398,1,-6546728.571,702457.547,6584.307
3094,1398,1,-6547511.114,694289.005,6584.219
3095,1398,1,-6548284.513,686119.493,6584.132
3096,1398,1,-6549048.767,677949.022,6584.045
3097,1398,1,-6549803.875,669777.605,6583.960
3098,1398,1,-6550549.836,661605.252,6583.876
3099,1398,1,-6551286.648,653431.976,6583.793
3100,1398,1,-6552014.309,645257.787,6583.711
3101,1398,1,-6552732.819,637082.696,6583.630
3102,1398,1,-6553442.176,628906.716,6583.550
3103,1398,1,-6554142.378,620729.857,6583.471
3104,1398,1,-6554833.425,612552.131,6583.393
3105,1398,1,-6555515.315,604373.549,6583.316
3106,1398,1,-6556188.046,596194.123,6583.240
3107,1398,1,-6556851.619,588013.864,6583.165
3108,1398,1,-6557506.030,579832.783,6583.091
3109,1398,1,-6558151.280,571650.892,6583.019
3110,1398,1,-6558787.366,563468.203,6582.947
3111,1398,1,-6559414.288,555284.726,6582.876
3112,1398,1,-6560032.045,547100.474,6582.806
3113,1398,1,-6560640.635,538915.457,6582.738
3114,1398,1,-6561240.057,530729.686,6582.670
3115,1398,1,-6561830.310,522543.175,6582.603
3116,1398,1,-6562411.393,514355.933,6582.538
3117,1398,1,-6562983.306,506167.972,6582.473
3118,1398,1,-6563546.046,497979.303,6582.410
3119,1398,1,-6564099.612,489789.939,6582.347
3120,1398,1,-6564644.005,481599.890,6582.286
3121,1398,1,-6565179.222,473409.168,6582.226
3122,1398,1,-6565705.263,465217.785,6582.166
3123,1398,1,-6566222.127,457025.751,6582.108
3124,1398,1,-6566729.813,448833.078,6582.051
3125,1398,1,-6567228.319,440639.778,6581.994
3126,1398,1,-6567717.645,432445.862,6581.939
3127,1398,1,-6568197.791,424251.341,6581.885
3128,1398,1,-6568668.754,416056.228,6581.832
3129,1398,1,-6569130.535,407860.532,6581.780
3130,1398,1,-6569583.132,399664.267,6581.729
3131,1398,1,-6570026.544,391467.443,6581.679
3132,1398,1,-6570460.771,383270.071,6581.630
3133,1398,1,-6570885.812,375072.164,6581.582
3134,1398,1,-6571301.666,366873.732,6581.535
3135,1398,1,-6571708.332,358674.787,6581.489
3136,1398,1,-6572105.810,350475.341,6581.444
3137,1398,1,-6572494.099,342275.405,6581.400
3138,1398,1,-6572873.197,334074.990,6581.358
3139,1398,1,-6573243.106,325874.108,6581.316
3140,1398,1,-6573603.822,317672.770,6581.275
3141,1398,1,-6573955.347,309470.989,6581.236
3142,1398,1,-6574297.679,301268.774,6581.197
3143,1398,1,-6574630.817,293066.138,6581.159
3144,1398,1,-6574954.762,284863.092,6581.123
3145,1398,1,-6575269.512,276659.648,6581.087
3146,1398,1,-6575575.067,268455.817,6581.053
3147,1398,1,-6575871.427,260251.611,6581.019
3148,1398,1,-6576158.590,252047.041,6580.987
3149,1398,1,-6576436.556,243842.118,6580.956
3150,1398,1,-6576705.325,235636.854,6580.925
3151,1398,1,-6576964.896,227431.261,6580.896
3152,1398,1,-6577215.268,219225.349,6580.868
3153,1398,1,-6577456.442,211019.131,6580.841
3154,1398,1,-6577688.417,202812.618,6580.814
3155,1398,1,-6577911.192,194605.821,6580.789
3156,1398,1,-6578124.767,186398.752,6580.765
3157,1398,1,-6578329.142,178191.422,6580.742
3158,1398,1,-6578524.315,169983.843,6580.720
3159,1398,1,-6578710.288,161776.026,6580.699
3160,1398,1,-6578887.059,153567.983,6580.679
3161,1398,1,-6579054.628,145359.726,6580.660
